Type,Teff,Jstet,RMS_60m,LS_Period,LS_SNR,BLS_Period,BLS_SDE,VmKmag,w1mw4mag
MISC,6110.0,-0.1833,0.00431,18.55542,128.9556,12.22123974,8.00872,1.5019998550414986,2.2019996643066015
MISC,3238.0,12.7688,0.0268,14.64927263,2850.19411,0.10409947,7.78074,5.65700054168705,0.39699983596802024
ED,4349.0,2.81816,0.04892,0.17841671,3781.11244,0.35675112,11.12199,2.894000053405801,2.5599994659424006
EC,5031.0,0.8102,0.01618,0.13889031,1904.76751,0.13890939,9.99781,2.096000671386699,4.59499931335454
ED,4755.0,0.0621,0.00666,1.43469108,291.90445,2.84933045,10.84161,2.3159999847412003,3.6129999160766992
ED,5424.0,0.39759,0.00715,1.41284299,254.24383,2.80943372,9.97991,1.8830003738403,2.6800003051758097
MISC,2969.0,6.36924,0.01576,11.5971375,1528.06865,0.10420759,7.22888,6.18699979782105,0.8840003013610902
MISC,4876.0,1.59146,0.00453,14.64901579,1807.66422,0.10415349,8.44922,2.2539997100830007,4.949000358581539
RR,6248.0,5.8014,0.11606,0.57151967,1348.62216,0.57258283,9.6665,1.6789999008178995,4.93900012969967
MISC,3338.0,26.47615,0.04062,12.10157304,1633.53455,0.10409947,7.91548,4.87200021743774,0.5870003700256294
ED,5771.0,0.27724,0.01682,1.55491659,123.60826,3.11472333,12.39388,1.668999671936099,4.94900035858152
MISC,5563.0,17.61651,0.06389,13.25410381,2513.21304,0.10409947,8.62498,1.633999824523901,5.789999961853031
ED,6131.0,0.32827,0.00344,2.5074782,191.77076,1.23535304,10.75492,1.310000419616701,0.8940000534058008
EC,4468.0,6.13554,0.0358,0.16992441,10816.91654,0.33983272,10.80717,2.6459999084472994,1.7730007171631108
DSCT,7129.0,-1.06186,0.01176,0.17582829,127.29902,0.10393769,8.76548,0.810000419616701,4.685999870300279
MISC,4045.0,5.03503,0.0203,11.1891175,2466.08478,0.10407107,7.52619,3.6169996261596005,2.9370002746581587
ED,5716.0,1.00688,0.03853,1.9463642,489.09163,3.90222361,11.82105,1.467999458312999,4.5240001678467205
ED,5831.0,2.26884,0.02277,0.25488662,2648.10503,0.51000073,8.56196,1.5959997177124006,3.593000411987271
MISC,3278.0,2.78682,0.00725,13.916809,554.47071,0.10409947,8.23121,5.44199943542477,2.5749998092651403
ED,6226.0,0.48029,0.00703,0.96425372,146.10821,0.96254756,13.84676,1.6120004653930007,3.55599975585935
DSCT,6978.0,2.09787,0.00659,0.10011917,13.54616,0.17923885,9.30066,1.2049999237061009,1.1430006027221502
EC,4568.0,4.22737,0.01897,0.21711091,4330.297,0.21728326,10.17339,2.5240001678466992,1.3009996414184606
RR,5065.0,8.86978,0.08649,0.51163618,2357.94363,0.51129996,8.9401,2.063000679016101,3.6759996414184606
EC,5374.0,11.55194,0.08584,0.16646901,15052.44771,0.1667278,9.92529,1.8240003585815003,2.59499931335451
EC,4579.0,0.97294,0.02468,0.13343058,3725.40166,0.13336932,10.54815,2.5920000076294,4.8640003204346005
MISC,2865.0,64.04684,0.07507,14.64901579,3070.93233,0.10409946,8.49887,6.635000228881849,1.6570000648498602
MISC,3289.0,17.50224,0.0239,14.64901579,6361.43994,0.10409946,7.92779,5.248000144958521,0.3099999427795401
MISC,4517.0,9.03528,0.06465,14.64901579,2658.61422,0.10409946,8.27005,2.5850000381469993,1.8390007019042596
MISC,4487.0,1.25931,0.00671,14.64895158,2787.7079,13.916504,8.96806,2.6219997406005806,0.3879995346069389
MISC,3486.0,1.42622,0.00432,16.37235765,7658.47969,13.916504,13.73531,4.51100015640259,0.13099956512450994
MISC,4565.0,0.27439,0.0036,14.64901579,1527.02999,0.10409946,6.79478,2.5269994735718004,0.4530000686645401
DCEP,8772.0,3.6979,0.04949,7.13682513,4835.49879,13.916809,10.48027,0.14499950408939988,4.36299991607663
RR,4221.0,1.20488,0.02789,0.52615535,1065.66414,0.52604617,8.94781,3.0790004730224005,3.6359996795653995
ED,4500.0,1.71049,0.03132,0.21987335,2102.06514,0.21989759,12.96533,2.604999542236399,3.1310005187987997
RR,5371.0,0.33959,0.01501,0.36594913,1260.84065,0.36585104,8.60882,1.7880001068115003,5.252999305725069
DSCT,7350.0,-2.67612,0.01675,16.37271647,88.17749,0.12949586,9.19978,0.5260000228881996,3.3169994354247603
MISC,3515.0,8.15839,0.0358,10.30856667,1700.61127,0.10409946,8.2199,4.435999870300289,0.8339996337890598
MISC,3767.0,1.30322,0.00747,14.64895158,1315.28447,0.10409945,8.62368,3.8290004730225107,0.4149999618530309
EC,4446.0,0.52869,0.0082,0.15520505,3969.60817,0.31038736,10.35887,2.6730003356933008,2.38599967956541
MISC,3480.0,18.31599,0.01822,15.46278222,3252.17415,0.10409945,8.54781,4.7780003547668395,0.8020000457763703
DCEP,4949.0,1.02381,0.02156,3.16291114,3189.8703,3.16385358,8.43724,2.124000549316399,2.5160007476806587
MISC,2542.0,11.0947,0.02304,12.10157348,1555.95756,0.10409947,7.49045,8.05799961090091,1.3180000782012997
MISC,3893.0,24.12798,0.077,13.25410381,1547.34619,0.1042076,8.30749,3.558000564575151,0.38500022888182883
MISC,3754.0,4.65523,0.02042,14.64895158,2627.95637,0.10409945,8.0462,3.8579998016357298,0.14400005340575994
DCEP,5160.0,2.13742,0.0447,4.48929323,4489.87456,8.95036074,10.12592,2.1680002212525,3.8969993591309002
RR,6004.0,3.70031,0.06794,0.72107819,3263.82869,0.72325376,9.18701,1.2910003662109997,4.425000190734901
DSCT,6796.0,0.41724,0.00713,0.36575057,45.19676,0.17593833,9.17295,0.9839992523193999,3.0279998779297284
RR,5375.0,0.40517,0.02081,0.53835605,902.5617,0.53875838,7.47275,1.7849988937378,5.28399944305424
DSCT,6785.0,5.0974,0.03955,0.12939567,14941.92068,0.12941231,8.52859,0.881000518798901,3.574999809265151
MISC,4898.0,-0.27699,0.0012,18.555664,62.62524,13.916748,9.57371,2.1719999313353995,1.4840002059936506
EC,5659.0,1.43101,0.02204,0.18408478,4723.66446,0.18417471,10.75173,1.6599998474121005,4.61600017547611
MISC,6233.0,1.10351,0.01203,13.916809,1983.63011,0.1042076,8.2516,1.4189996719359996,2.3280000686645987
EC,4700.0,0.80087,0.00505,0.14718995,5594.57476,0.2944497,10.30178,2.37400054931644,1.5939998626709002
RR,6004.0,33.17069,0.0999,0.88360692,4155.30898,0.88226842,10.28715,1.3540000915527308,0.9989995956420898
EC,5998.0,8.10091,0.0316,0.20346213,16978.83389,0.20361234,9.04384,1.4379997253418004,1.8549995422362802
MISC,3396.0,5.34777,0.01224,12.65136727,4774.32501,0.10409945,8.26983,4.924000263214141,0.2030000686645499
MISC,4695.0,5.87535,0.01662,14.64895158,4520.73874,13.916504,8.67892,3.76200008392334,0.8139996528625408
MISC,3454.0,40.30189,0.05052,13.916809,6676.6245,0.10409947,8.52511,4.626999378204361,0.3049998283386195
CST,2932.0,43.97405,0.02801,13.916504,1257.72272,0.10409945,8.77144,6.30700039863585,0.7060000896453897
EC,5275.0,1.96694,0.02533,0.17096442,5080.79019,0.17084478,9.79558,1.8710002899169993,3.4060001373291193
MISC,5849.0,6.56825,0.01316,17.90299467,5894.08912,0.10423328,7.70017,1.6399993896484997,3.703000068664519
RR,4876.0,0.33775,0.00967,0.72295112,798.67214,0.72325376,9.11439,2.1929998397828,3.36699962615965
ED,5124.0,1.34763,0.03238,0.27022338,1251.44664,0.54020892,9.95079,2.0069999694824006,4.74700069427489
MISC,3842.0,11.3375,0.03694,13.9168095,2867.20655,0.10409947,8.06104,3.8509998321533008,3.890000343322791
RR,3509.0,0.01317,0.00936,0.59633316,271.87489,0.59631543,9.3065,4.493000030517601,2.8179998397827006
ED,6745.0,1.57164,0.00668,1.83111888,111.35607,1.81712926,11.8404,0.958999633789059,0.21300029754639027
RR,5051.0,0.6203,0.0148,0.87252721,1323.2368,0.87078142,10.24303,2.076999664306701,3.5419998168945295
EC,6547.0,0.64456,0.00323,0.15505854,6619.01358,0.30991297,9.05334,1.50699996948239,0.9880008697509801
DSCT,6929.0,4.09959,0.02271,0.28962547,9184.86531,0.28935394,9.51558,0.8120002746581996,2.046999931335421
RR,7156.0,1.87839,0.03994,0.32327082,3727.82136,0.32287984,9.11479,0.7089996337890998,6.028999328613281
ED,5561.0,3.45021,0.05762,0.32822663,1480.58307,0.65694742,11.09893,1.9790000915526988,3.3340005874634304
RR,5541.0,-0.01397,0.00641,0.55695375,376.99983,0.55666332,8.47238,1.8110008239746005,3.49099922180179
ED,4671.0,1.47448,0.02464,4.48929339,314.64814,2.21907836,12.90309,2.4060001373291,2.609000205993599
ED,7639.0,3.91685,0.01136,1.35111689,278.11897,2.69617697,12.17294,0.5130004882812491,-0.018000125885009766
ED,6149.0,1.18484,0.02789,0.33984136,1226.48616,1.36105234,9.24687,1.2859992980956996,4.03999996185302
ED,5654.0,0.41025,0.01777,2.48508991,57.70195,13.01386831,8.78625,1.564999580383299,4.729000091552731
DCEP,2899.0,0.0873,0.00725,3.12737281,824.93976,3.16385358,8.25817,6.4850006103515,0.90100002288818
DCEP,3410.0,8.94366,0.08738,16.37271647,14030.88492,13.916809,11.63338,4.868000030517601,1.6000003814697497
RR,5950.0,2.31555,0.03171,0.69237856,2596.04663,0.69087863,9.65394,1.3889999389649006,4.9700002670288
MISC,5721.7998046875,1.08733,0.00634,12.65136682,708.59753,0.10420759,8.46724,1.4029998779297,1.3969993591308292
MISC,3395.0,17.3249,0.0293,12.10157348,1788.42504,13.0141359,8.20638,4.69799995422363,0.3689999580383301
EC,6547.89990234375,3.62641,0.01476,0.14266022,13151.13764,0.14266255,10.61277,1.3510007858277007,1.6070003509521502
RR,6135.0,27.0097,0.21969,0.44891948,4211.80541,0.4494516,6.63681,1.2390003204346005,2.769000053405769
EC,5359.0,0.80689,0.01121,0.2450793,1256.16503,0.49004409,10.07636,1.8610000610352007,2.9340000152587997
MISC,2970.0,25.27771,0.03926,11.5971375,2227.92455,13.01392209,10.39884,6.185999870300271,0.38700008392333984
DCEP,6381.0,0.75081,0.00903,3.16291114,2156.23565,3.16385358,9.01278,1.6490001678466992,2.06599998474125
ED,3881.0,2.43213,0.03227,0.29267738,800.18814,0.29273133,11.72243,3.7119998931884997,3.104999542236291
MISC,3711.0,3.82158,0.01946,11.59734125,3887.72885,0.1042076,7.332,3.9619998931884908,-0.08399963378906072
MISC,2848.0,1.01768,0.00489,11.99823545,2572.86965,12.3834883,11.6787,6.710000038146939,1.0180001258850098
DCEP,3321.0,1.35608,0.01669,3.61475558,2889.14052,3.62058493,8.61017,5.2350006103516,1.3420000076293501
MISC,2776.0,23.68536,0.05153,14.64895105,1929.16215,0.10409945,7.94993,7.03399944305416,2.24600005149841
EC,5647.0,0.78038,0.00694,0.16153806,5496.71515,0.32287967,10.29133,1.6110000610352007,2.8709993362426705
MISC,5169.0,6.30839,0.02604,23.10740083,384.65074,12.18102303,10.67037,1.9660005569458008,4.24300003051763
MISC,3239.0,10.08605,0.02825,13.25410381,4618.31788,0.10409947,8.50914,5.647999763488761,0.25500011444091975
MISC,3748.0,6.78078,0.01091,14.64895158,40942.73859,13.916504,9.14812,3.873000144958451,0.05200004577636008
MISC,3358.0,9.30502,0.00736,9.27787267,433.7658,0.1042076,8.13096,4.897000312805179,0.42700004577636985
RR,4689.0,0.0218,0.00148,0.60375289,407.2881,0.60358747,9.49289,2.3859996795654794,0.7690000534057688
DSCT,5063.0,-0.52474,0.00571,0.24806602,63.46352,0.13795427,9.3545,2.064999580383301,4.76200008392337
EC,6154.0,0.22027,0.0052,0.32744715,948.85117,0.32762466,8.18817,1.2480001449584996,2.850999832153329
MISC,3188.0,17.3622,0.02511,11.59708667,1318.71946,0.10409945,8.21727,5.371999740600569,0.3039999008178702
MISC,3849.0,9.20927,0.02407,13.916748,3228.68143,0.10409947,8.55091,3.64800024032591,0.35400009155272993
ED,5471.0,4.38144,0.06008,0.16899215,5582.3457,0.33811452,10.83288,1.7060003280638991,3.1719999313354403
ED,5182.0,0.65245,0.02177,0.22146555,721.99967,0.44344848,8.82423,2.2629995346069016,4.329999923706051
RR,4757.0,0.13958,0.00928,0.63256836,281.94358,0.63410853,7.3997,2.3829994201659996,3.782000541686971
MISC,3856.0,5.08794,0.00491,9.59758862,543.91838,0.10409945,8.29725,3.6340003013610795,0.2800002098083496
MISC,3965.0,1.04504,0.00904,14.64895105,1935.48481,13.9165035,10.39765,3.4980001449584908,1.4059991836547905
MISC,4632.0,-0.13483,0.00173,13.916565,240.42645,13.916565,10.15357,2.4499998092650994,0.9870004653931108
EC,5748.0,2.12947,0.01619,0.1258301,7485.46774,0.12584103,9.91717,1.6120004653931002,3.7450008392333896
MISC,5978.10009765625,1.58127,0.00621,12.10136087,848.73154,0.10420759,8.18563,1.4860000610351687,0.4459991455078107
EC,6229.0,159.30206,0.08317,0.20540965,13818.54387,0.2052788,9.75553,1.2379999160766602,0.10599994659424006
RR,6122.0,0.32563,0.00348,0.28401029,1925.0999,0.28402904,8.61398,1.3520002365112003,1.7290000915526988
MISC,2997.0,8.45233,0.01156,12.10130783,807.94044,0.10409945,8.60706,5.884000301361089,0.3519997596740696
RR,4745.0,0.85628,0.01833,0.63983926,2026.49702,0.64017815,9.58919,2.3260002136230007,4.017000198364249
MISC,3207.0,26.46607,0.02639,13.25387143,3307.46805,0.10409946,8.81358,5.8439993858337,0.2969999313354501
MISC,4719.0,1.78938,0.00399,11.1332032,317.79477,0.10409945,8.53427,2.516000270843511,-0.06799983978272017
DSCT,3970.0,-0.29931,0.00152,13.916504,141.77361,0.13729349,8.80671,3.408999443054199,4.78600025176997
DCEP,5762.0,0.52177,0.00989,5.5666016,1370.80499,5.50950395,11.05733,1.576000213622999,3.17199993133546
DCEP,6063.0,-0.07211,0.00265,4.28209508,838.77856,8.56814963,9.84506,1.4259996414184997,1.3769998550415092
RR,4995.0,0.64913,0.02815,0.6354568,562.29992,0.6361189,9.08445,2.132000923156701,5.192999839782729
EC,5169.0,2.01297,0.03587,0.13744804,3486.49167,0.13738549,9.65489,1.965999603271399,4.138999938964879
DCEP,3456.0,1.07082,0.02081,3.02539326,1272.92217,3.02094567,7.89052,4.701000213623001,1.5310001373291104
DSCT,6187.0,-1.35993,0.00535,2.03165095,305.78685,0.10324243,9.12995,1.2069997787475,3.2919998168946005
MISC,3769.0,6.31428,0.02207,15.46278222,3117.06899,0.10409945,8.57809,3.8239994049072603,0.15400028228760032
EC,5398.0,1.21399,0.00683,0.13785541,8902.64604,0.27582933,8.98864,1.7660007476806996,2.5360002517700106
RR,5731.7998046875,0.2196,0.00237,0.52615535,918.26627,0.52604617,9.12801,1.55700016021731,1.2509994506835902
GDOR,5582.0,3.2137,0.00554,1.06232855,870.32509,4.23140269,7.35875,1.6110000610350994,2.4230003356933896
DSCT,5330.0,-0.29675,0.00652,13.25387143,99.62266,0.16826582,8.6848,1.9779996871947993,3.7369995117187607
EC,6053.0,2.97595,0.02274,0.20632326,10544.0279,0.41249146,9.23302,1.4179992675781996,3.7010002136230096
MISC,3400.0,1.46418,0.00635,14.64895158,1465.80357,0.10409945,8.22896,4.906999588012669,2.57700014114379
MISC,3296.0,3.01248,0.01379,11.1332032,836.51801,0.10426174,7.48413,5.35299968719486,0.3859996795654306
EC,5993.0,2.10435,0.02945,0.21006504,1819.06469,0.42026779,9.22932,1.4899997711182014,3.1840000152588086
MISC,2900.0,33.84035,0.04271,11.59402565,2545.81509,11.76898515,9.43906,6.4830002784728595,0.42499971389769975
DCEP,4715.0,0.84002,0.00885,4.79889966,5137.43731,4.7302166,9.56128,2.431000709533601,1.3730001449584694
EC,7399.0,7.61689,0.02899,0.31308907,9968.69374,0.62619312,9.69681,0.6070003509522,1.4969997406006197
MISC,3291.0,1.10539,0.0155,12.65136682,39.15354,13.01386831,8.17654,5.37700033187864,0.34299993515015004
MISC,3373.0,10.56503,0.02552,14.60507,1238.94602,0.10420524,8.64957,5.34399986267091,0.5659999847412092
DCEP,5805.0,0.98118,0.03357,2.7833618,1410.59166,2.77065094,9.07453,1.4559993743896005,4.14799976348878
DCEP,3646.0,1.18747,0.02083,5.92204638,2506.71079,12.22142791,10.44483,4.1280002593994,2.4099998474121396
MISC,3873.0,7.15325,0.0115,9.56883897,709.36794,13.8748165,8.49836,3.8839998245238894,0.10599994659424006
MISC,3669.0,14.18403,0.03661,13.916504,3615.03441,0.10420759,8.93065,4.066999435424759,0.28499984741211026
MISC,5259.0,2.30195,0.00545,7.95246257,1925.7585,0.10409947,7.68641,1.8850002288818004,5.7659997940063015
EC,4917.0,-0.09924,0.00328,0.11062404,1607.04124,0.11058266,9.90887,2.2110004425049006,3.18599987030027
MISC,2647.0,22.03179,0.06513,13.916565,3535.42883,0.10420759,8.58376,7.60800027847289,1.4239997863769505
MISC,3657.0,13.13453,0.01643,9.277873,1542.17186,0.1042076,8.58318,4.09699964523312,0.4400000572204599
MISC,3463.0,14.47483,0.01692,19.88115643,14681.11241,0.10426175,7.73594,4.677999973297121,0.19000005722045987
EC,6171.0,2.19849,0.03192,0.37209904,4322.85873,0.74472898,9.63681,1.3350000381469993,4.87899971008301
ED,5672.0,0.36129,0.00615,0.82346175,177.8475,0.8242752,14.05568,1.6960000991821005,2.468999862670909
MISC,3934.0,2.11145,0.01024,13.916504,1337.06274,0.10415349,8.27357,3.477000236511211,1.177999496459961
MISC,2909.0,21.1742,0.03026,13.25381333,1789.56575,0.10409945,8.12238,6.44499969482418,0.41499996185302024
MISC,3860.0,7.65364,0.01309,13.916809,2180.12524,0.10409947,8.50143,3.9500002861022994,0.06199979782104048
RR,6440.0,0.67236,0.00336,0.48405231,1298.35401,0.48415681,8.88382,1.2480001449584588,0.6989994049072195
MISC,3382.0,4.54036,0.01142,12.10130783,2487.99004,0.10409945,7.68763,4.656000137329131,0.2939996719360405
EC,5382.0,0.8567,0.02095,0.14963983,2402.70434,0.29928079,9.76799,1.778999328613299,4.9309997558593395
EC,6683.0,10.82041,0.03156,0.2860598,8655.91036,0.57258335,10.50496,0.9320001602172798,0.8660001754760795
DCEP,3167.0,1.16286,0.01777,2.3389595,1788.19729,2.34897462,7.83393,5.4340009689331,1.095999717712381
MISC,5634.0,-0.01897,0.00563,2.53027345,100.87238,13.916504,8.4008,1.5800008773803995,3.689000129699661
ED,6657.0,0.41539,0.01133,0.30653093,1043.70461,0.61280487,11.64853,1.0469999313353995,5.12100028991701
CST,5538.0,2.60642,0.01734,11.57994625,3439.82419,0.10420643,7.39921,1.6870002746582013,5.05299949645992
MISC,5891.41015625,1.66033,0.00556,12.10136087,1170.26201,0.10420759,8.59656,1.4440002441406605,0.05800056457520064
ED,5495.0,7.67449,0.03574,4.48929339,1554.05005,4.51722693,10.14279,1.6870002746582013,5.8249998092651705
ED,7524.0,14.62637,0.04077,0.67089608,996.19103,1.34224996,12.77843,0.6079998016357386,0.1490001678466797
ED,5572.0,2.16122,0.03617,0.29799793,143.79345,0.59641083,12.66065,1.7939996719359996,4.3649997711182085
MISC,5464.0,1.74878,0.01504,13.25387143,906.38177,0.10409946,7.62881,2.0580005645752006,2.218999862670879
EC,5917.0,7.87863,0.0244,0.1458753,12223.78705,0.14577198,11.09799,1.4519996643066992,3.898000717163111
MISC,3368.0,15.31298,0.02297,13.916504,6008.13361,0.10420759,8.89055,4.67900037765506,0.21300029754638938
EC,4027.0,2.38961,0.02537,0.14750195,2883.64213,0.14748645,8.2673,3.390001296997001,4.82699966430666
ED,4652.0,15.10111,0.06311,4.09317912,914.28604,8.21724508,11.77187,2.427000045776399,4.20200061798098
MISC,4816.0,36.32579,0.05298,13.916809,3443.18011,0.10409947,8.23847,2.3179998397828,2.5049991607665696
DCEP,4456.0,0.96992,0.01416,3.27454329,1295.11401,13.916809,8.20325,2.66100025177,1.8920001983643004
MISC,4526.0,2.99828,0.01189,13.916809,422.74562,0.10409947,8.6865,2.5740003585815714,0.4099998474121094
EC,4549.0,1.96734,0.02666,0.11788911,10796.28337,0.11785778,10.3171,2.7190008163452006,3.9539995193481303
DCEP,5743.0,5.05493,0.05361,9.94036,18222.07294,9.36812541,9.814,1.5,4.246999740600611
MISC,5031.0,11.15863,0.01522,14.40985778,3811.0106,12.968872,9.30058,2.096000671386699,5.168000221252399
MISC,4597.0,41.09959,0.04193,13.9168095,5213.01734,0.10409947,8.64739,2.489999771118171,0.33500003814697976
MISC,4430.0,-0.11168,0.04693,17.27844187,255.29697,13.8227535,10.67499,2.783000946045,4.6679992675780895
MISC,2831.0,27.12773,0.07148,14.64920842,3127.7725,0.10409947,8.4975,6.786999702453599,1.07800006866455
EC,6621.0,17.59198,0.09292,0.20771357,14214.56894,0.41591194,8.98418,0.9639997482298988,2.4849996566772106
MISC,3418.0,5.04535,0.01481,11.85674261,3606.31449,0.10424563,7.27218,4.83799982070925,0.28800010681152965
EC,4628.0,2.88692,0.03773,0.14610503,7648.96241,0.29230473,10.46193,2.6749992370605007,3.714999198913601
CST,4030.0,4.39796,0.02497,12.61347,422.84457,12.97740699,10.23347,3.3850002288819,4.30700016021728
RR,5734.0,0.29841,0.01007,0.69584045,674.06064,0.69566946,8.41683,1.6680002212524006,3.49300003051761
MISC,4205.0,10.30358,0.06648,13.916504,4221.83596,0.10420759,8.72022,3.0110006332397905,1.4689998626708993
DSCT,6761.0,-0.41498,0.0161,11.51026417,83.37246,0.12083104,9.57825,0.8930006027221999,6.05300045013426
MISC,4680.0,3.54251,0.00626,25.30284545,17232.42428,0.10409946,7.45804,2.48800039291382,0.11700010299682972
MISC,3252.0,11.84392,0.01469,15.46312111,11341.05402,0.10409947,8.13364,5.315000057220479,0.21000003814697
RR,5649.0,0.02303,0.00459,0.62126416,535.85062,0.62224552,8.53141,1.6319999694825,2.9350004196167117
MISC,4778.0,19.15179,0.03316,13.916565,3466.01092,0.10420759,8.56063,2.3600006103515003,4.2170000076294
RR,5498.0,0.37889,0.03666,0.56456406,345.17614,0.56452776,8.98229,1.6849994659423988,6.149999618530309
ED,3864.0,1.01161,0.00716,1.988072,303.48408,3.9796216,8.44172,3.6169996261596715,0.4670000076293892
RR,6148.0,9.20882,0.10728,0.56228299,2797.56984,0.56136883,7.93511,1.1579999923705984,4.221000671386671
DCEP,3578.0,2.25361,0.07063,2.7833618,1705.281,8.21724508,8.50971,4.3159999847411985,2.50600051879883
EC,6057.0,9.47496,0.04579,0.20067497,6676.67656,0.2007601,9.55403,1.3610000610351012,1.7740001678466601
ED,5696.0,0.88127,0.01276,1.41284299,291.55282,1.40883618,9.2467,1.5389995574950994,4.95400047302244
ED,6008.2998046875,-0.28274,0.0008,14.60545632,26.70205,1.36065605,16.7149,1.325000762939501,2.0139999389648597
DSCT,5879.0,-0.46747,0.00376,9.59758897,7.7968,0.11429937,8.76479,1.4770002365112003,5.010999679565421
EC,5730.0,2.40939,0.02584,0.19089855,6354.04129,0.19083104,10.38931,1.4260005950928,4.10299968719478
MISC,3514.0,1.65823,0.00587,9.52921519,912.44531,9.29044268,7.73099,4.5099997520447,0.06699991226195934
